time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-8-12 9:11:8,66.1,150.8,1.768892,1.32204,TRUE,TRUE,0,2.8325
2015-8-12 9:11:10,66.1,150.8,1.814771,1.379506,TRUE,TRUE,0,2.8325
2015-8-12 9:11:12,66.1,150.7,1.883591,1.459957,TRUE,TRUE,0,3.2775
2015-8-12 9:11:13,66,150.7,1.98682,1.563394,TRUE,TRUE,0,3.2775
2015-8-12 9:11:15,66.1,150.6,2.009759,1.735789,TRUE,TRUE,0,3.5
2015-8-12 9:11:16,66.1,150.6,1.98682,1.862213,TRUE,TRUE,0,3.5
2015-8-12 9:11:18,66.1,150.5,1.849181,1.988636,TRUE,TRUE,0,3.5
2015-8-12 9:11:20,66.1,150.4,1.677133,2.057594,TRUE,TRUE,0,3.5
2015-8-12 9:11:21,66.1,150.3,1.516554,2.057594,TRUE,TRUE,0,2.61
2015-8-12 9:11:23,66.1,150.3,1.378916,2.011622,TRUE,TRUE,0,2.61
2015-8-12 9:11:24,66.1,150.2,1.264217,1.896692,TRUE,TRUE,0,1.4975
2015-8-12 9:11:26,66.1,150.1,1.252747,1.804748,TRUE,TRUE,0,1.4975
2015-8-12 9:11:28,66.1,150,1.344506,1.724296,TRUE,TRUE,0,1.4975
2015-8-12 9:11:29,66.1,150,1.378916,1.655338,TRUE,TRUE,0,1.4975
2015-8-12 9:11:31,66.1,150,1.424795,1.551901,TRUE,TRUE,0,1.4975
2015-8-12 9:11:32,66.1,149.9,1.459205,1.448464,TRUE,TRUE,0,1.4975
2015-8-12 9:11:34,66.1,149.9,1.516554,1.390998,TRUE,TRUE,0,1.4975
2015-8-12 9:11:36,66.1,149.9,1.619783,1.32204,TRUE,TRUE,0,1.4975
2015-8-12 9:11:37,66.1,149.9,1.803301,1.287561,TRUE,TRUE,0,1.4975
2015-8-12 9:11:39,66.1,149.9,2.021229,1.32204,TRUE,TRUE,0,1.4975
2015-8-12 9:11:40,66.1,149.9,2.124458,1.413985,TRUE,TRUE,0,2.3875
2015-8-12 9:11:42,66.1,150,2.147398,1.436971,TRUE,TRUE,0,2.3875
2015-8-12 9:11:44,66.1,150,2.124458,1.482943,TRUE,TRUE,0,3.5
2015-8-12 9:11:45,66.2,150,2.067109,1.643845,TRUE,TRUE,0,3.5
2015-8-12 9:11:47,66.1,150.1,1.895061,2.057594,TRUE,TRUE,0,3.5
2015-8-12 9:11:48,66.1,150.2,2.147398,2.195511,TRUE,TRUE,0,3.5
2015-8-12 9:11:50,66.1,150.3,2.170338,2.138045,TRUE,TRUE,0,3.5
2015-8-12 9:11:52,66.2,150.3,2.112988,2.023115,TRUE,TRUE,0,3.5
2015-8-12 9:11:53,66.1,150.5,2.067109,1.804748,TRUE,TRUE,0,3.5
2015-8-12 9:11:55,66.2,150.6,1.998289,2.184017,TRUE,TRUE,0,3.5
2015-8-12 9:11:56,66.1,150.7,1.883591,2.161031,TRUE,TRUE,0,3.5
2015-8-12 9:11:58,66.2,150.9,1.883591,2.092073,TRUE,TRUE,0,3.5
2015-8-12 9:12:0,66.1,151,1.837711,2.103566,TRUE,TRUE,0,2.61
2015-8-12 9:12:1,66.2,151.1,1.734482,2.023115,TRUE,TRUE,0,2.61
2015-8-12 9:12:3,66.1,151.2,1.642723,1.942664,TRUE,TRUE,0,2.165
2015-8-12 9:12:4,66.1,151.4,1.562434,1.919678,TRUE,TRUE,0,2.165
2015-8-12 9:12:6,66.1,151.5,1.470675,1.919678,TRUE,TRUE,0,1.4975
2015-8-12 9:12:8,66.2,151.6,1.367446,1.85072,TRUE,TRUE,0,1.4975
2015-8-12 9:12:9,66.2,151.7,1.252747,1.839227,TRUE,TRUE,0,1.4975
2015-8-12 9:12:11,66.2,151.8,1.138048,1.747282,TRUE,TRUE,0,1.4975
2015-8-12 9:12:12,66.2,151.9,1.057759,1.689817,TRUE,TRUE,0,1.4975
2015-8-12 9:12:14,66.2,152,1.02335,1.632352,TRUE,TRUE,0,1.4975
2015-8-12 9:12:16,66.2,152.1,1.401856,1.563394,TRUE,TRUE,0,1.4975
2015-8-12 9:12:17,66.2,152.1,1.895061,1.505929,TRUE,TRUE,0,1.4975
2015-8-12 9:12:19,66.2,152.3,1.90653,1.390998,TRUE,TRUE,0,1.4975
2015-8-12 9:12:20,66.2,152.3,1.895061,1.310547,TRUE,TRUE,0,1.4975
2015-8-12 9:12:22,66.2,152.3,1.860651,1.195617,TRUE,TRUE,0,3.5
2015-8-12 9:12:24,66.2,152.4,1.814771,1.080687,TRUE,TRUE,0,3.5
2015-8-12 9:12:25,66.2,152.4,1.745952,1.149645,TRUE,TRUE,0,2.61
2015-8-12 9:12:27,66.2,152.4,1.837711,1.896692,TRUE,TRUE,0,2.61
2015-8-12 9:12:28,66.2,152.4,1.895061,1.919678,TRUE,TRUE,0,2.165
2015-8-12 9:12:30,66.2,152.4,1.97535,1.873706,TRUE,TRUE,0,2.165
2015-8-12 9:12:32,66.2,152.4,1.95241,1.804748,TRUE,TRUE,0,3.5
2015-8-12 9:12:33,66.2,152.4,2.009759,1.816241,TRUE,TRUE,0,3.5
2015-8-12 9:12:35,66.2,152.4,2.112988,1.919678,TRUE,TRUE,0,3.5
2015-8-12 9:12:36,66.2,152.4,2.112988,2.011622,TRUE,TRUE,0,3.5
2015-8-12 9:12:38,66.2,152.4,2.101518,2.023115,TRUE,TRUE,0,3.5
2015-8-12 9:12:40,66.2,152.3,2.090049,2.046101,TRUE,TRUE,0,3.5
2015-8-12 9:12:41,66.2,152.3,2.067109,2.126552,TRUE,TRUE,0,3.5
2015-8-12 9:12:43,66.2,152.2,2.067109,2.172524,TRUE,TRUE,0,3.5
2015-8-12 9:12:44,66.2,152.1,2.181808,2.184017,TRUE,TRUE,0,3.5
2015-8-12 9:12:46,66.2,152.1,2.330916,2.161031,TRUE,TRUE,0,3.5
2015-8-12 9:12:48,66.2,152,2.434145,2.092073,TRUE,TRUE,0,3.5
2015-8-12 9:12:49,66.2,152,2.388265,2.069087,TRUE,TRUE,0,3.5
2015-8-12 9:12:51,66.2,151.9,2.227687,2.298948,TRUE,TRUE,0,3.5
2015-8-12 9:12:52,66.2,151.9,2.101518,2.436864,TRUE,TRUE,0,3.5
2015-8-12 9:12:54,66.2,151.8,1.98682,2.448357,TRUE,TRUE,0,3.5
