time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
1970-1-1-0:1:6,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:8,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:9,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:11,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:12,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:13,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:15,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:16,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:18,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:19,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:20,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:22,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:23,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:25,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:26,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:27,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:29,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:30,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:32,24.6,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:33,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:34,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:36,24.5,24.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:37,24.5,24.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:39,24.5,24.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:40,24.6,24.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:41,24.5,24.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:43,24.5,25.0,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:44,24.5,25.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:46,24.5,25.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:47,24.5,25.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:48,24.5,25.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:50,24.5,25.4,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:51,24.5,25.5,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:53,24.5,25.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:54,24.5,25.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:55,24.5,25.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:57,24.6,26.0,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:1:58,24.5,26.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:0,24.5,26.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:1,24.5,26.5,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:2,24.5,26.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:4,24.5,27.0,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:5,24.5,27.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:7,24.6,27.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:8,24.6,27.5,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:9,24.5,27.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:11,24.6,27.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:12,24.5,28.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:14,24.5,28.4,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:15,24.6,28.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:16,24.5,28.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:18,24.5,29.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:19,24.6,29.5,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:21,24.5,29.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:22,24.5,30.0,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:23,24.5,30.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:25,24.6,30.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:26,24.5,31.0,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:28,24.5,31.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:29,24.6,31.6,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:30,24.6,31.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:32,24.6,32.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:33,24.6,32.5,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:35,24.6,32.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:36,24.6,33.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:37,24.6,33.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:39,24.6,33.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:40,24.6,34.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:42,24.6,34.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:43,24.6,35.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:44,24.7,35.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:46,24.7,35.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:47,24.6,36.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:49,24.7,36.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:50,24.7,36.9,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:51,24.7,37.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:53,24.7,37.6,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:54,24.7,38.1,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:56,24.7,38.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:57,24.7,38.7,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:2:58,24.7,39.2,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:3:0,24.7,39.6,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:3:1,24.7,39.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:3:3,24.7,40.3,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:3:4,24.7,40.8,0.014,3.42e-4,TRUE,TRUE,0.0
1970-1-1-0:3:5,24.8,41.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:1,24.8,41.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:3,24.8,41.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:4,24.8,42.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:6,24.9,42.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:7,24.8,42.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:8,24.8,43.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:10,24.8,43.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:11,24.9,44.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:13,24.9,44.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:14,25.0,44.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:15,24.9,45.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:17,25.0,45.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:18,25.0,45.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:20,25.0,46.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:21,25.0,46.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:22,25.0,47.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:24,25.1,47.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:25,25.0,47.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:27,25.1,48.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:28,25.1,48.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:29,25.1,48.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:31,25.1,49.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:32,25.2,49.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:34,25.2,50.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:35,25.2,50.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:36,25.2,50.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:38,25.2,51.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:39,25.2,51.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:41,25.3,51.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:42,25.4,52.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:43,25.3,52.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:45,25.4,53.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:46,25.4,53.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:48,25.4,53.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:49,25.4,54.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:50,25.5,54.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:52,25.5,54.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:53,25.5,55.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:55,25.5,55.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:56,25.6,56.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:57,25.6,56.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:19:59,25.7,56.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:0,25.6,57.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:2,25.7,57.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:3,25.7,57.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:4,25.7,58.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:6,25.8,58.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:7,25.8,59.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:9,25.8,59.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:10,25.9,59.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:11,25.9,60.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:13,25.9,60.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:14,26.0,60.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:16,26.0,61.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:17,26.0,61.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:18,26.0,62.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:20,26.1,62.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:21,26.1,62.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:23,26.1,63.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:24,26.2,63.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:26,26.2,63.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:27,26.2,64.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:28,26.3,64.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:30,26.3,64.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:31,26.4,65.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:33,26.5,65.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:34,26.5,65.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:35,26.5,66.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:37,26.5,66.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:38,26.5,66.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:40,26.6,67.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:41,26.6,67.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:42,26.7,67.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:44,26.7,68.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:45,26.7,68.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:47,26.8,68.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:48,26.8,69.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:49,26.9,69.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:51,27.0,69.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:52,27.0,70.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:54,27.0,70.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:55,27.0,70.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:56,27.1,71.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:58,27.1,71.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:20:59,27.2,72.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:1,27.2,72.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:2,27.2,72.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:3,27.3,73.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:5,27.4,73.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:6,27.4,73.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:8,27.4,74.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:9,27.4,74.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:10,27.5,74.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:12,27.5,75.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:13,27.6,75.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:15,27.6,75.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:16,27.6,76.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:17,27.7,76.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:19,27.8,76.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:20,27.8,77.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:22,27.8,77.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:23,27.9,77.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:24,27.9,78.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:26,28.0,78.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:27,28.0,79.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:29,28.1,79.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:30,28.1,79.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:31,28.2,80.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:33,28.2,80.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:34,28.3,80.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:36,28.3,81.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:37,28.4,81.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:38,28.4,81.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:40,28.5,81.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:41,28.6,82.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:43,28.6,82.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:44,28.6,82.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:45,28.6,82.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:47,28.7,83.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:48,28.7,83.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:50,28.8,84.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:51,28.9,84.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:52,28.9,84.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:54,29.0,85.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:55,29.0,85.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:57,29.0,85.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:58,29.1,86.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:21:59,29.2,86.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:1,29.2,86.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:2,29.2,87.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:4,29.3,87.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:5,29.4,87.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:6,29.4,88.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:8,29.4,88.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:9,29.5,88.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:11,29.6,88.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:12,29.6,89.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:13,29.7,89.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:15,29.7,89.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:16,29.8,89.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:18,29.8,90.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:19,29.9,90.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:20,30.0,90.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:22,30.0,91.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:23,30.0,91.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:25,30.1,91.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:26,30.2,92.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:27,30.2,92.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:29,30.2,92.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:30,30.3,92.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:32,30.4,93.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:33,30.4,93.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:34,30.5,93.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:36,30.5,94.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:37,30.5,94.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:39,30.6,94.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:40,30.7,94.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:41,30.7,95.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:43,30.8,95.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:44,30.8,95.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:46,30.9,96.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:47,30.9,96.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:48,31.0,96.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:50,31.0,96.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:51,31.1,97.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:53,31.2,97.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:54,31.2,97.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:55,31.2,98.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:57,31.3,98.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:22:58,31.4,98.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:0,31.5,99.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:1,31.5,99.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:2,31.6,99.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:4,31.6,100.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:5,31.7,100.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:7,31.7,100.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:8,31.8,101.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:9,31.8,101.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:11,31.9,101.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:12,32.0,101.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:14,32.0,102.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:15,32.1,102.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:16,32.1,102.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:18,32.2,102.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:19,32.2,103.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:21,32.3,103.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:22,32.4,103.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:23,32.4,103.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:25,32.5,104.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:26,32.5,104.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:28,32.6,104.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:29,32.6,105.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:30,32.7,105.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:32,32.8,105.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:33,32.9,106.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:35,32.9,106.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:36,33.0,106.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:37,33.0,106.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:39,33.1,107.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:40,33.1,107.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:42,33.2,107.8,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:43,33.3,107.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:44,33.3,108.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:46,33.4,108.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:47,33.5,108.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:49,33.5,108.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:50,33.6,109.0,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:51,33.6,109.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:53,33.7,109.4,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:54,33.8,109.5,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:56,33.9,109.7,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:57,33.9,109.9,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:23:58,34.0,110.1,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:0,34.0,110.2,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:1,34.0,110.3,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:3,34.1,110.6,0.014,3.42e-4,TRUE,TRUE,0.0
2015-14-7-7:24:4,34.2,110.8,0.014,3.42e-4,TRUE,TRUE,0.0
