time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,VELOCIDAD
2015-13-7-16:27:53,64.1,134.8,1.849181,1.804748,TRUE,FALSE,1.9
2015-13-7-16:27:54,64.1,134.8,1.849181,1.862213,TRUE,FALSE,1.9
2015-13-7-16:27:55,64.1,134.7,1.849181,1.873706,TRUE,FALSE,1.9
2015-13-7-16:27:57,64.1,134.7,1.837711,1.908185,TRUE,FALSE,1.9
2015-13-7-16:27:58,64.1,134.7,1.849181,1.908185,TRUE,FALSE,1.9
2015-13-7-16:28:0,64.1,134.6,1.872121,1.908185,TRUE,FALSE,1.9
2015-13-7-16:28:1,64.1,134.6,1.883591,1.896692,TRUE,FALSE,1.9
2015-13-7-16:28:2,64.1,134.6,1.872121,1.908185,TRUE,FALSE,1.9
2015-13-7-16:28:4,64.1,134.7,1.883591,1.942664,TRUE,FALSE,1.9
2015-13-7-16:28:5,64.1,134.7,1.860651,1.977143,TRUE,FALSE,1.9
2015-13-7-16:28:7,64.1,134.7,1.849181,1.988636,TRUE,FALSE,1.9
2015-13-7-16:28:8,64.1,134.7,1.849181,1.96565,TRUE,FALSE,1.9
2015-13-7-16:28:9,64,134.7,1.883591,1.954157,TRUE,FALSE,1.9
2015-13-7-16:28:11,64,134.7,1.918,1.931171,TRUE,FALSE,1.9
2015-13-7-16:28:12,64.1,134.7,1.95241,1.919678,TRUE,FALSE,1.9
2015-13-7-16:28:14,64,134.7,1.95241,1.931171,TRUE,FALSE,1.9
2015-13-7-16:28:15,64,134.7,1.895061,1.942664,TRUE,FALSE,1.9
2015-13-7-16:28:17,64.1,134.8,1.90653,1.942664,TRUE,FALSE,1.9
2015-13-7-16:28:18,64.1,134.8,1.895061,1.942664,TRUE,FALSE,1.9
2015-13-7-16:28:19,64.1,134.8,1.895061,1.908185,TRUE,FALSE,1.9
2015-13-7-16:28:21,64.1,134.8,1.90653,1.885199,TRUE,FALSE,1.9
2015-13-7-16:28:22,64.2,134.9,1.97535,1.896692,TRUE,FALSE,1.9
2015-13-7-16:28:24,64.1,135,1.96388,1.885199,TRUE,FALSE,1.9
2015-13-7-16:28:25,64.2,135,1.998289,1.862213,TRUE,FALSE,1.9
2015-13-7-16:28:26,64.1,135,1.98682,1.896692,TRUE,FALSE,1.9
2015-13-7-16:28:28,64.2,135.1,1.96388,1.919678,TRUE,FALSE,1.9
2015-13-7-16:28:29,64.2,135.1,1.96388,1.931171,TRUE,FALSE,1.9
2015-13-7-16:28:31,64.1,135.1,1.94094,1.931171,TRUE,FALSE,1.9
2015-13-7-16:28:32,64.2,135.1,1.918,1.896692,TRUE,FALSE,1.9
2015-13-7-16:28:33,64.1,135.2,1.883591,1.896692,TRUE,FALSE,1.9
2015-13-7-16:28:35,64.2,135.3,1.918,1.885199,TRUE,FALSE,1.9
2015-13-7-16:28:36,64.1,135.3,1.918,1.85072,TRUE,FALSE,1.9
2015-13-7-16:28:38,64.1,135.4,1.918,1.827734,TRUE,FALSE,1.9
2015-13-7-16:28:39,64.2,135.5,1.90653,1.839227,TRUE,FALSE,1.9
2015-13-7-16:28:40,64.1,135.5,1.895061,1.862213,TRUE,FALSE,1.9
2015-13-7-16:28:42,64.2,135.5,1.883591,1.85072,TRUE,FALSE,1.9
2015-13-7-16:28:43,64.2,135.5,1.883591,1.85072,TRUE,FALSE,1.9
2015-13-7-16:28:45,64.1,135.5,1.895061,1.827734,TRUE,FALSE,1.9
2015-13-7-16:28:46,64.2,135.6,1.872121,1.804748,TRUE,FALSE,1.9
2015-13-7-16:28:48,64.2,135.5,1.837711,1.793254,TRUE,FALSE,1.9
2015-13-7-16:28:49,64.1,135.5,1.780362,1.781762,TRUE,FALSE,1.9
2015-13-7-16:28:50,64.1,135.5,1.768892,1.770268,TRUE,FALSE,1.9
2015-13-7-16:28:52,64.1,135.5,1.757422,1.747282,TRUE,FALSE,1.9
2015-13-7-16:28:53,64.2,135.4,1.780362,1.689817,TRUE,FALSE,1.9
2015-13-7-16:28:55,64.2,135.5,1.768892,1.666831,TRUE,FALSE,1.9
2015-13-7-16:28:56,64.2,135.5,1.768892,1.643845,TRUE,FALSE,1.9
2015-13-7-16:28:57,64.2,135.4,1.803301,1.666831,TRUE,FALSE,1.9
2015-13-7-16:28:59,64.2,135.4,1.791832,1.70131,TRUE,FALSE,1.9
2015-13-7-16:29:0,64.2,135.3,1.814771,1.678324,TRUE,FALSE,1.9
2015-13-7-16:29:2,64.2,135.3,1.826241,1.678324,TRUE,FALSE,1.9
2015-13-7-16:29:3,64.2,135.2,1.860651,1.70131,TRUE,FALSE,1.9
2015-13-7-16:29:4,64.2,135.2,1.860651,1.724296,TRUE,FALSE,1.9
2015-13-7-16:29:6,64.2,135.2,1.860651,1.747282,TRUE,FALSE,1.9
2015-13-7-16:29:7,64.2,135.2,1.837711,1.770268,TRUE,FALSE,1.9
2015-13-7-16:29:9,64.2,135.2,1.837711,1.770268,TRUE,FALSE,1.9
2015-13-7-16:29:10,64.2,135.2,1.814771,1.793254,TRUE,FALSE,1.9
2015-13-7-16:29:11,64.2,135.2,1.826241,1.781762,TRUE,FALSE,1.9
2015-13-7-16:29:13,64.2,135.1,1.849181,1.827734,TRUE,FALSE,1.9
2015-13-7-16:29:14,64.2,135,1.860651,1.839227,TRUE,FALSE,1.9
2015-13-7-16:29:16,64.2,135,1.849181,1.85072,TRUE,FALSE,1.9
2015-13-7-16:29:17,64.2,135,1.826241,1.908185,TRUE,FALSE,1.9
2015-13-7-16:29:18,64.2,135,1.826241,1.908185,TRUE,FALSE,1.9
2015-13-7-16:29:20,64.2,134.9,1.757422,1.839227,TRUE,FALSE,1.9
2015-13-7-16:29:21,64.2,134.9,1.734482,1.804748,TRUE,FALSE,1.9
2015-13-7-16:29:23,64.2,134.9,1.734482,1.804748,TRUE,FALSE,1.9
2015-13-7-16:29:24,64.2,134.8,1.723012,1.770268,TRUE,FALSE,1.9
2015-13-7-16:29:25,64.2,134.7,1.688603,1.758775,TRUE,FALSE,1.9
2015-13-7-16:29:27,64.2,134.6,1.631253,1.735789,TRUE,FALSE,1.9
2015-13-7-16:29:28,64.2,134.6,1.562434,1.70131,TRUE,FALSE,1.9
2015-13-7-16:29:30,64.2,134.6,1.562434,1.666831,TRUE,FALSE,1.9
2015-13-7-16:29:31,64.2,134.7,1.585374,1.632352,TRUE,FALSE,1.9
2015-13-7-16:29:32,64.2,134.7,1.619783,1.574887,TRUE,FALSE,1.9
2015-13-7-16:29:34,64.2,134.7,1.596844,1.540408,TRUE,FALSE,1.9
2015-13-7-16:29:35,64.3,134.6,1.562434,1.551901,TRUE,FALSE,1.9
2015-13-7-16:29:37,64.3,134.7,1.413326,1.540408,TRUE,FALSE,1.9
2015-13-7-16:29:38,64.3,134.6,1.447735,1.528915,TRUE,FALSE,0.75
2015-13-7-16:29:39,64.3,134.6,2.055639,1.494436,TRUE,FALSE,0.75
2015-13-7-16:29:41,64.2,134.6,2.239157,1.425478,TRUE,FALSE,0.75
2015-13-7-16:29:42,64.2,134.6,1.97535,1.356519,TRUE,FALSE,0.75
2015-13-7-16:29:44,64.2,134.6,1.333036,1.390998,TRUE,FALSE,0.75
2015-13-7-16:29:45,64.2,134.6,1.149518,1.988636,TRUE,FALSE,0.75
2015-13-7-16:29:46,64.3,134.6,1.264217,2.310441,TRUE,FALSE,0.75
2015-13-7-16:29:48,64.2,134.5,1.413326,2.069087,TRUE,FALSE,0.75
2015-13-7-16:29:49,64.2,134.5,1.550964,1.413985,TRUE,FALSE,0.75
2015-13-7-16:29:51,64.3,134.5,1.619783,1.138152,TRUE,FALSE,0.75
2015-13-7-16:29:52,64.3,134.5,1.619783,1.172631,TRUE,FALSE,0.75
2015-13-7-16:29:53,64.3,134.6,1.562434,1.32204,TRUE,FALSE,0.75
2015-13-7-16:29:55,64.3,134.7,1.562434,1.459957,TRUE,FALSE,0.75
2015-13-7-16:29:56,64.3,134.7,1.562434,1.528915,TRUE,FALSE,0.75
2015-13-7-16:29:58,64.3,134.7,1.596844,1.540408,TRUE,FALSE,0.75
2015-13-7-16:29:59,64.3,134.8,1.619783,1.528915,TRUE,FALSE,0.75
2015-13-7-16:30:0,64.2,134.9,1.642723,1.528915,TRUE,FALSE,0.75
2015-13-7-16:30:2,64.3,134.9,1.608313,1.540408,TRUE,FALSE,0.75
2015-13-7-16:30:3,64.3,135,1.528024,1.574887,TRUE,FALSE,0.75
2015-13-7-16:30:5,64.3,135,1.539494,1.563394,TRUE,FALSE,0.75
2015-13-7-16:30:6,64.3,135,1.550964,1.609366,TRUE,FALSE,0.75
2015-13-7-16:30:7,64.3,135,1.505085,1.643845,TRUE,FALSE,0.75
2015-13-7-16:30:9,64.3,135,1.493615,1.632352,TRUE,FALSE,0.75
2015-13-7-16:30:10,64.2,135.1,1.505085,1.574887,TRUE,FALSE,0.75
2015-13-7-16:30:12,64.2,135.3,1.550964,1.540408,TRUE,FALSE,0.75
2015-13-7-16:30:13,64.2,135.6,1.562434,1.482943,TRUE,FALSE,0.75
2015-13-7-16:30:14,64.2,135.7,1.585374,1.482943,TRUE,FALSE,0.75
2015-13-7-16:30:16,64.3,136.1,1.528024,1.494436,TRUE,FALSE,0.75
2015-13-7-16:30:17,64.3,136.5,1.505085,1.528915,TRUE,FALSE,0.75
2015-13-7-16:30:19,64.2,136.8,1.505085,1.540408,TRUE,FALSE,0.75
2015-13-7-16:30:20,64.3,137,1.516554,1.540408,TRUE,FALSE,0.75
2015-13-7-16:30:22,64.3,137.2,1.516554,1.517422,TRUE,FALSE,0.75
2015-13-7-16:30:23,64.3,137.5,1.860651,1.494436,TRUE,FALSE,0.75
2015-13-7-16:30:24,64.3,137.5,1.654193,1.505929,TRUE,FALSE,0.75
2015-13-7-16:30:26,64.3,137.5,1.573904,1.505929,TRUE,FALSE,0.75
2015-13-7-16:30:27,64.3,137.4,1.562434,1.517422,TRUE,FALSE,0.75
2015-13-7-16:30:29,64.3,137.4,1.573904,1.839227,TRUE,FALSE,0.75
2015-13-7-16:30:30,64.2,137.4,1.596844,1.655338,TRUE,FALSE,0.75
2015-13-7-16:30:31,64.2,137.4,1.596844,1.551901,TRUE,FALSE,0.75
2015-13-7-16:30:33,64.1,137.6,1.608313,1.528915,TRUE,FALSE,0.75
2015-13-7-16:30:34,64.1,137.8,1.654193,1.528915,TRUE,FALSE,0.75
2015-13-7-16:30:36,64.1,137.9,1.700073,1.574887,TRUE,FALSE,0.75
2015-13-7-16:30:37,64,138,1.757422,1.574887,TRUE,FALSE,0.75
2015-13-7-16:30:38,64,138,1.745952,1.620859,TRUE,FALSE,0.75
2015-13-7-16:30:40,64,138.2,1.745952,1.666831,TRUE,FALSE,0.75
2015-13-7-16:30:41,64,138.3,1.826241,1.712803,TRUE,FALSE,0.75
2015-13-7-16:30:43,64,138.5,1.883591,1.735789,TRUE,FALSE,0.75
2015-13-7-16:30:44,64,138.6,1.92947,1.747282,TRUE,FALSE,0.75
2015-13-7-16:30:45,64,138.6,1.96388,1.781762,TRUE,FALSE,0.75
2015-13-7-16:30:47,64,138.6,1.92947,1.816241,TRUE,FALSE,0.75
2015-13-7-16:30:48,64,138.6,1.94094,1.873706,TRUE,FALSE,0.75
2015-13-7-16:30:50,64,138.6,1.95241,1.908185,TRUE,FALSE,0.75
2015-13-7-16:30:51,64,138.7,1.94094,1.954157,TRUE,FALSE,0.75
2015-13-7-16:30:52,63.9,138.7,1.94094,1.96565,TRUE,FALSE,0.75
2015-13-7-16:30:54,63.9,138.7,1.97535,2.000129,TRUE,FALSE,0.75
2015-13-7-16:30:55,63.9,138.6,1.998289,2.000129,TRUE,FALSE,0.75
2015-13-7-16:30:57,63.9,138.4,1.98682,2.000129,TRUE,FALSE,0.75
2015-13-7-16:30:58,63.9,138,2.009759,2.000129,TRUE,FALSE,0.75
2015-13-7-16:31:0,63.8,137.9,2.021229,2.000129,TRUE,FALSE,0.75
2015-13-7-16:31:1,63.8,137.7,2.021229,2.023115,TRUE,FALSE,0.75
2015-13-7-16:31:2,63.8,137.6,1.998289,2.046101,TRUE,FALSE,0.75
2015-13-7-16:31:4,63.8,137.5,2.021229,2.08058,TRUE,FALSE,0.75
2015-13-7-16:31:5,63.8,137.5,2.044169,2.103566,TRUE,FALSE,0.75
2015-13-7-16:31:7,63.8,137.4,2.055639,2.092073,TRUE,FALSE,0.75
2015-13-7-16:31:8,63.8,137.5,2.044169,2.057594,TRUE,FALSE,0.75
2015-13-7-16:31:9,63.8,137.5,2.009759,2.069087,TRUE,FALSE,0.75
2015-13-7-16:31:11,63.8,137.6,1.97535,2.092073,TRUE,FALSE,0.75
2015-13-7-16:31:12,63.8,137.5,1.96388,2.103566,TRUE,FALSE,0.75
2015-13-7-16:31:14,63.8,137.5,1.96388,2.092073,TRUE,FALSE,0.75
2015-13-7-16:31:15,63.8,137.2,1.97535,2.08058,TRUE,FALSE,0.75
2015-13-7-16:31:16,63.8,136.9,1.97535,2.057594,TRUE,FALSE,0.75
2015-13-7-16:31:18,63.7,136.5,1.98682,1.977143,TRUE,FALSE,0.75
2015-13-7-16:31:19,63.7,136.3,1.98682,1.942664,TRUE,FALSE,0.75
2015-13-7-16:31:21,63.7,136,1.97535,1.954157,TRUE,FALSE,0.75
2015-13-7-16:31:22,63.7,135.6,1.97535,1.954157,TRUE,FALSE,0.75
2015-13-7-16:31:23,63.7,135.3,1.92947,1.954157,TRUE,FALSE,0.75
2015-13-7-16:31:25,63.7,135,1.918,1.96565,TRUE,FALSE,0.75
2015-13-7-16:31:26,63.7,134.6,1.92947,1.919678,TRUE,FALSE,0.75
2015-13-7-16:31:28,63.7,134.3,1.97535,1.896692,TRUE,FALSE,0.75
2015-13-7-16:31:29,63.7,134,2.021229,1.885199,TRUE,FALSE,0.75
2015-13-7-16:31:30,63.7,133.8,2.055639,1.908185,TRUE,FALSE,0.75
2015-13-7-16:31:32,63.7,133.5,2.055639,1.931171,TRUE,FALSE,0.75
2015-13-7-16:31:33,63.7,133.2,2.044169,1.977143,TRUE,FALSE,0.75
2015-13-7-16:31:35,63.7,132.9,2.032699,2.000129,TRUE,FALSE,0.75
2015-13-7-16:31:36,63.7,132.6,1.97535,2.011622,TRUE,FALSE,0.75
2015-13-7-16:31:37,63.7,132.4,1.998289,1.988636,TRUE,FALSE,0.5
2015-13-7-16:31:39,63.7,132.2,1.998289,1.988636,TRUE,FALSE,0.5
2015-13-7-16:31:40,63.7,132.1,2.009759,1.988636,TRUE,FALSE,0.5
2015-13-7-16:31:42,63.7,131.8,2.009759,1.988636,TRUE,FALSE,0.5
2015-13-7-16:31:43,63.7,131.7,1.998289,1.988636,TRUE,FALSE,0.75
2015-13-7-16:31:44,63.8,131.4,1.998289,1.988636,TRUE,FALSE,0.75
2015-13-7-16:31:46,63.8,131.2,2.009759,1.977143,TRUE,FALSE,0.75
2015-13-7-16:31:47,63.8,131.1,1.998289,1.96565,TRUE,FALSE,0.75
2015-13-7-16:31:49,63.8,131.2,2.032699,1.96565,TRUE,FALSE,0.75
2015-13-7-16:31:50,63.8,131.2,2.044169,1.988636,TRUE,FALSE,0.75
2015-13-7-16:31:51,63.8,131.5,2.044169,2.000129,TRUE,FALSE,0.75
2015-13-7-16:31:53,63.8,131.5,2.032699,2.034608,TRUE,FALSE,0.75
2015-13-7-16:31:54,63.8,131.6,2.021229,2.08058,TRUE,FALSE,0.75
2015-13-7-16:31:56,63.8,131.6,2.032699,2.115059,TRUE,FALSE,0.75
2015-13-7-16:31:57,63.8,131.6,2.032699,2.115059,TRUE,FALSE,0.75
2015-13-7-16:31:59,63.8,131.6,2.021229,2.08058,TRUE,FALSE,0.75
2015-13-7-16:32:0,63.9,131.6,2.009759,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:1,63.9,131.6,2.009759,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:3,63.9,131.5,2.021229,2.092073,TRUE,FALSE,0.75
2015-13-7-16:32:4,63.9,131.5,2.021229,2.08058,TRUE,FALSE,0.75
2015-13-7-16:32:6,63.9,131.5,2.021229,2.069087,TRUE,FALSE,0.75
2015-13-7-16:32:7,63.9,131.3,2.009759,2.08058,TRUE,FALSE,0.75
2015-13-7-16:32:8,63.9,131.2,2.009759,2.092073,TRUE,FALSE,0.75
2015-13-7-16:32:10,63.9,131.1,2.044169,2.115059,TRUE,FALSE,0.75
2015-13-7-16:32:11,63.9,131.1,2.078579,2.126552,TRUE,FALSE,0.75
2015-13-7-16:32:13,63.9,131.1,2.101518,2.138045,TRUE,FALSE,0.75
2015-13-7-16:32:14,63.9,131.1,2.112988,2.138045,TRUE,FALSE,0.75
2015-13-7-16:32:15,63.9,131.1,2.135928,2.138045,TRUE,FALSE,0.75
2015-13-7-16:32:17,63.9,131.1,2.158868,2.161031,TRUE,FALSE,0.75
2015-13-7-16:32:18,63.9,131.1,2.181808,2.172524,TRUE,FALSE,0.75
2015-13-7-16:32:20,63.9,131.1,2.158868,2.172524,TRUE,FALSE,0.75
2015-13-7-16:32:21,63.9,131.1,2.158868,2.184017,TRUE,FALSE,0.75
2015-13-7-16:32:22,63.9,131.1,2.021229,2.172524,TRUE,FALSE,0.75
2015-13-7-16:32:24,63.9,131.1,1.92947,2.184017,TRUE,FALSE,0.75
2015-13-7-16:32:25,63.9,131.2,1.895061,2.184017,TRUE,FALSE,0.75
2015-13-7-16:32:27,63.9,131.2,1.918,2.172524,TRUE,FALSE,0.75
2015-13-7-16:32:28,63.9,131.2,2.032699,2.046101,TRUE,FALSE,0.75
2015-13-7-16:32:29,63.9,131.3,2.067109,1.908185,TRUE,FALSE,0.75
2015-13-7-16:32:31,63.8,131.4,2.021229,1.85072,TRUE,FALSE,0.75
2015-13-7-16:32:32,63.8,131.5,1.98682,1.896692,TRUE,FALSE,0.75
2015-13-7-16:32:34,63.8,131.5,1.97535,2.000129,TRUE,FALSE,0.75
2015-13-7-16:32:35,63.8,131.6,1.96388,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:36,63.8,131.7,1.96388,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:38,63.9,131.9,1.97535,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:39,63.9,132.1,2.032699,2.046101,TRUE,FALSE,0.75
2015-13-7-16:32:41,63.9,132.2,2.055639,2.034608,TRUE,FALSE,0.75
2015-13-7-16:32:42,63.9,132.5,2.055639,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:43,63.9,132.9,2.090049,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:45,63.9,133.1,2.193277,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:46,63.9,133.2,2.376796,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:48,63.9,133.4,2.480024,2.023115,TRUE,FALSE,0.75
2015-13-7-16:32:49,63.9,133.5,2.491494,2.034608,TRUE,FALSE,0.75
2015-13-7-16:32:50,63.9,133.6,2.480024,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:52,63.8,133.7,2.491494,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:53,63.8,133.9,2.480024,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:55,63.8,134.1,2.480024,2.057594,TRUE,FALSE,0.75
2015-13-7-16:32:56,63.8,134.3,2.480024,2.069087,TRUE,FALSE,0.75
2015-13-7-16:32:57,63.9,134.3,2.078579,1.988636,TRUE,FALSE,0.75
2015-13-7-16:32:59,63.9,134.3,1.96388,1.988636,TRUE,FALSE,0.75
2015-13-7-16:33:0,63.9,134.3,0.174578,0.230203,TRUE,FALSE,0.75
2015-13-7-16:33:2,63.9,134.3,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:3,63.9,134.4,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:4,63.9,134.4,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:6,63.9,134.5,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:7,63.9,134.7,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:9,63.9,134.7,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:10,63.9,134.8,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:11,63.8,134.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:13,63.8,134.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:14,63.8,134.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:16,63.8,134.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:17,63.8,135,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:18,63.8,135.1,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:20,63.8,135.1,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:21,63.7,135.2,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:23,63.7,135.1,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:24,63.7,135,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:25,63.7,135,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:27,63.8,134.9,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:28,63.8,134.8,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:30,63.8,134.6,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:31,63.8,134.6,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:32,63.8,134.5,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:34,63.8,134.5,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:35,63.9,134.4,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:37,63.9,134.3,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:38,63.9,134.4,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:40,63.9,134.5,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:41,63.9,134.5,0.014,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:42,63.9,134.3,1.287157,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:44,63.9,134.2,1.677133,0.000342,TRUE,FALSE,0.75
2015-13-7-16:33:45,63.9,134.1,1.596844,1.678324,TRUE,FALSE,0.75
2015-13-7-16:33:47,63.9,134.1,1.918,0.276175,TRUE,FALSE,0.75
2015-13-7-16:33:48,63.9,134.2,1.837711,1.425478,TRUE,FALSE,0.75
2015-13-7-16:33:49,63.9,134.2,1.791832,1.655338,TRUE,FALSE,0.75
2015-13-7-16:33:51,63.9,134.2,1.723012,1.574887,TRUE,FALSE,0.75
2015-13-7-16:33:52,63.9,134.2,1.745952,1.678324,TRUE,FALSE,0.75
2015-13-7-16:33:54,63.9,134.2,1.619783,1.758775,TRUE,FALSE,0.75
2015-13-7-16:33:55,63.9,134.2,1.424795,1.689817,TRUE,FALSE,0.75
2015-13-7-16:33:56,63.9,134.3,1.321566,1.643845,TRUE,FALSE,0.75
2015-13-7-16:33:58,63.9,134.2,1.528024,1.666831,TRUE,FALSE,0.75
2015-13-7-16:33:59,64,134.1,1.470675,1.609366,TRUE,FALSE,0.75
2015-13-7-16:34:1,64,134,1.298627,1.379506,TRUE,FALSE,0.75
2015-13-7-16:34:2,64,133.8,1.149518,1.276068,TRUE,FALSE,0.75
2015-13-7-16:34:3,64,133.7,1.080699,1.47145,TRUE,FALSE,0.75
2015-13-7-16:34:5,64,133.6,1.080699,1.390998,TRUE,FALSE,0.75
2015-13-7-16:34:6,64,133.7,1.390386,1.241589,TRUE,FALSE,0.75
2015-13-7-16:34:8,64,133.7,1.90653,1.126659,TRUE,FALSE,0.75
2015-13-7-16:34:9,64,133.9,1.872121,1.046208,TRUE,FALSE,0.75
2015-13-7-16:34:10,64,134,1.803301,1.103673,TRUE,FALSE,0.75
2015-13-7-16:34:12,64.1,134.1,1.619783,1.287561,TRUE,FALSE,0.75
2015-13-7-16:34:13,64.1,134.2,1.596844,2.000129,TRUE,FALSE,0.75
2015-13-7-16:34:15,64.1,134.3,1.608313,1.885199,TRUE,FALSE,0.75
2015-13-7-16:34:16,64.2,134.4,1.528024,1.758775,TRUE,FALSE,0.75
2015-13-7-16:34:17,64.2,134.4,1.447735,1.597873,TRUE,FALSE,0.75
2015-13-7-16:34:19,64.2,134.4,1.390386,1.574887,TRUE,FALSE,0.75
2015-13-7-16:34:20,64.2,134.4,1.344506,1.609366,TRUE,FALSE,0.75
2015-13-7-16:34:22,64.2,134.3,2.078579,1.551901,TRUE,FALSE,0.75
2015-13-7-16:34:23,64.2,134.4,2.204747,1.494436,TRUE,FALSE,0.75
2015-13-7-16:34:24,64.2,134.4,2.124458,1.448464,TRUE,FALSE,0.75
2015-13-7-16:34:26,64.3,134.5,2.090049,1.379506,TRUE,FALSE,0.75
2015-13-7-16:34:27,64.3,134.5,2.021229,2.034608,TRUE,FALSE,0.75
2015-13-7-16:34:29,64.3,134.5,1.98682,2.22999,TRUE,FALSE,0.75
2015-13-7-16:34:30,64.3,134.5,1.97535,2.172524,TRUE,FALSE,0.75
2015-13-7-16:34:31,64.3,134.6,1.998289,2.138045,TRUE,FALSE,0.75
2015-13-7-16:34:33,64.3,134.6,1.998289,2.092073,TRUE,FALSE,0.75
2015-13-7-16:34:34,64.3,134.5,1.98682,2.08058,TRUE,FALSE,0.75
2015-13-7-16:34:36,64.3,134.6,1.96388,2.057594,TRUE,FALSE,0.75
2015-13-7-16:34:37,64.3,134.6,1.849181,2.046101,TRUE,FALSE,0.75
2015-13-7-16:34:38,64.3,134.6,1.791832,2.034608,TRUE,FALSE,0.75
2015-13-7-16:34:40,64.3,134.6,1.608313,2.023115,TRUE,FALSE,0.75
2015-13-7-16:34:41,64.3,134.6,1.424795,2.000129,TRUE,FALSE,0.75
2015-13-7-16:34:43,64.3,134.6,1.413326,1.896692,TRUE,FALSE,0.75
2015-13-7-16:34:44,64.3,134.7,1.355976,1.827734,TRUE,FALSE,0.75
2015-13-7-16:34:45,64.3,134.7,1.539494,1.597873,TRUE,FALSE,0.75
2015-13-7-16:34:47,64.3,134.7,1.998289,1.459957,TRUE,FALSE,0.75
2015-13-7-16:34:48,64.3,134.6,2.067109,1.402492,TRUE,FALSE,0.75
2015-13-7-16:34:50,64.3,134.5,2.009759,1.390998,TRUE,FALSE,0.75
2015-13-7-16:34:51,64.3,134.6,2.090049,1.551901,TRUE,FALSE,0.75
2015-13-7-16:34:52,64.3,134.7,2.135928,2.000129,TRUE,FALSE,0.75
2015-13-7-16:34:54,64.3,134.8,2.101518,2.069087,TRUE,FALSE,0.75
2015-13-7-16:34:55,64.3,134.8,2.067109,2.023115,TRUE,FALSE,0.75
2015-13-7-16:34:57,64.3,135,2.067109,2.138045,TRUE,FALSE,0.75
2015-13-7-16:34:58,64.4,135,2.078579,2.149539,TRUE,FALSE,0.75
2015-13-7-16:34:59,64.4,135.1,2.124458,2.149539,TRUE,FALSE,0.75
2015-13-7-16:35:1,64.4,135,2.101518,2.126552,TRUE,FALSE,0.75
2015-13-7-16:35:2,64.4,134.9,2.044169,2.115059,TRUE,FALSE,0.75
2015-13-7-16:35:4,64.4,134.8,1.998289,2.115059,TRUE,FALSE,0.75
2015-13-7-16:35:5,64.4,134.8,2.021229,2.149539,TRUE,FALSE,0.75
2015-13-7-16:35:7,64.4,134.7,2.032699,2.126552,TRUE,FALSE,0.75
2015-13-7-16:35:8,64.4,134.6,2.032699,2.046101,TRUE,FALSE,0.75
2015-13-7-16:35:9,64.4,134.5,2.009759,1.977143,TRUE,FALSE,0.75
2015-13-7-16:35:11,64.3,134.5,2.032699,1.96565,TRUE,FALSE,0.75
