time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:11:26,66.4,112.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:28,66.4,112.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:29,66.4,112.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:30,66.3,112.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:32,66.3,112.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:33,66.3,112.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:35,66.3,112.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:36,66.3,111.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:37,66.3,111.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:39,66.3,111.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:40,66.3,111.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:42,66.2,111.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:43,66.2,111.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:44,66.2,111.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:46,66.1,111.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:47,66.1,111.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:49,66.1,111.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:50,66.1,110.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:51,66.1,110.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:53,66.0,110.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:54,66.0,110.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:56,66.0,110.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:57,66.0,110.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:11:58,66.0,110.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:0,66.0,109.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:1,66.0,109.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:3,66.0,109.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:4,66.0,109.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:5,65.9,109.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:7,65.9,109.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:8,65.8,109.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:10,65.8,109.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:11,65.8,108.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:12,65.7,108.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:14,65.7,108.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:15,65.7,108.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:17,65.7,108.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:18,65.7,108.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:19,65.7,108.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:21,65.7,108.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:22,65.7,107.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:24,65.7,107.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
